PuzzleId,FEN,Moves,Rating,Themes_backRankMate,Themes_capturingDefender,Themes_discoveredAttack,Themes_fork,Themes_pin,Themes_promotion,Themes_skewer,Themes_smotheredMate,Themes_trappedPiece,Themes_zugzwang
s8BT0,2r1k2r/1p3ppp/2q1p3/p2pP3/1b1P4/2N1PN2/1Q2K1PP/2R4R w k - 2 19,c3e4 c6b5 e2f2 b4e1 f2e1 b5b2,2159,False,False,True,False,False,False,False,False,False,False
s8PUl,2Q5/1p3pk1/6pp/p2p4/P2q4/4r1P1/4PRBP/6K1 w - - 2 33,h2h4 e3e2 c8c3 d4c3,1870,False,False,False,False,True,False,False,False,False,False
s8bPE,5k2/8/6BP/8/p7/1p6/6PK/8 w - - 1 47,g2g4 a4a3 h6h7 f8g7 g6f7 a3a2 f7b3 a2a1q,1937,False,False,False,False,False,True,False,False,False,False
s9Ub9,5rk1/p5p1/1p6/2p3N1/3pNpr1/PP1PnK2/2P2B2/5R2 w - - 4 35,f2e3 f4e3 f3g4 f8f1,1543,False,False,False,False,False,False,True,False,False,False
s9f8E,2r1nrk1/1bqnbppp/p3p3/1pp1P3/8/P1NP1N2/BPP1Q1PP/R1B2RK1 w - - 1 15,c1g5 b7f3 g2f3 e7g5,1610,False,True,False,False,False,False,False,False,False,False
sA5Rq,3r1r2/4Q3/2k4p/Pb4p1/1p1P4/7P/5PPq/2R1K3 b - - 0 32,c6d5 c1c5 d5d4 e7e3,1717,False,False,False,True,False,False,False,False,False,False
sAGgn,r4rk1/1pp3pp/p4q2/8/2Pp3R/3P4/P4PPP/R2Q2K1 w - - 1 21,d1h5 f6f2 g1h1 f2f1 a1f1 f8f1,744,True,False,False,False,False,False,False,False,False,False
sAxiQ,8/7p/pB4p1/P3pk2/8/8/2r2PPP/3R2K1 w - - 2 28,d1d7 c2c1 d7d1 c1d1,406,True,False,False,False,False,False,False,False,False,False
sB2eX,8/5kp1/2p4p/2PnB3/1pb1NP2/6P1/7P/6K1 b - - 1 57,b4b3 e4d6 f7e6 d6c4,945,False,False,False,True,False,False,False,False,False,False
sBW92,1r4k1/p4ppp/2p5/4p3/3RP3/5P1P/qpP3P1/rR1Q1B1K b - - 0 31,a1b1 d4d8 b8d8 d1d8,619,True,False,False,False,False,False,False,False,False,False
sDEGg,8/1p4pp/1k3p2/1p1r4/2R1N3/1R1p1PB1/n3r1PP/6K1 b - - 3 37,d3d2 g3c7 b6a7 b3a3,1465,False,False,False,False,True,False,False,False,False,False
sDYai,5r2/1b6/p5p1/1p2k2p/1P1p4/PB4P1/4K2P/4R3 b - - 3 37,e5e4 e2d2 e4f3 e1f1 f3g2 f1f8,1477,False,False,True,False,False,False,False,False,False,False
sDmTC,2kr3r/pp2Qppp/1q6/5P2/2p5/2N5/PPP2nPP/R1B2R1K w - - 1 17,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1361,False,False,False,False,False,False,False,True,False,False
sDx4V,r1b2rk1/pppp1ppp/4n3/5N2/1qB3Q1/8/P1P2PPP/R3R1K1 b - - 1 16,g7g6 c4e6 b4g4 f5e7 g8g7 e6g4,2258,False,False,True,False,False,False,False,False,False,False
sE94j,rn1qkbnr/pp2pppp/8/3pP3/6b1/3B1N2/PB3PPP/RN1Q1RK1 b kq - 2 8,e7e6 d1a4 b8d7 a4g4,1525,False,False,False,True,False,False,False,False,False,False
sE99S,4r1k1/pp1q2bp/4rpp1/2p5/8/2Q3B1/PPP2PPP/1K1R4 w - - 0 24,d1d7 e6e1 c3e1 e8e1 d7d1 e1d1,486,True,False,False,False,False,False,False,False,False,False
sEmxF,r2qkb1r/1p2ppp1/p1np1n1p/4P3/6bB/2Q2N2/PPP1BPPP/RN2K2R b KQkq - 0 9,g4f3 e5f6 f3e2 f6g7 f8g7 c3g7,1986,False,False,False,False,False,False,False,False,True,False
sEuJQ,8/1p4pk/p6p/P3p2Q/3P1P1K/5NP1/2r4P/5q2 b - - 4 41,e5f4 f3g5 h7h8 h5e8,1410,False,False,False,False,True,False,False,False,False,False
sFBNZ,2r4k/1q2P1pp/p1N5/Pp6/1P6/2R2Q2/5P1P/3n1K2 b - - 1 40,d1c3 f3f8 c8f8 e7f8q,1008,False,False,False,False,False,True,False,False,False,False
sFhJu,3r1rk1/p1p1q1pp/4pP2/2p5/2P5/1P1R1Q2/P4PPP/3R2K1 b - - 0 21,e7f6 f3f6 f8f6 d3d8,1377,False,True,False,False,False,False,False,False,False,False
sFxkZ,r7/pp3kbQ/5pp1/2pP4/6p1/2P1P3/PP6/2K5 w - - 0 30,e3e4 a8h8 h7h8 g7h8,1253,False,False,False,False,False,False,False,False,True,False
sFyfI,6k1/5p2/6p1/7p/5P2/4K2P/6P1/8 b - - 0 40,f7f5 h3h4 g8f7 e3d4 f7e6 d4c5,2442,False,False,False,False,False,False,False,False,False,True
sG7yi,r2q1rk1/1ppb1ppp/p1n5/3p4/B2P4/5NP1/PPP2PP1/R2QR1K1 w - - 0 14,f3e5 c6e5 d4e5 d7a4,1236,False,False,True,False,False,False,False,False,False,False
sGCmq,5r2/ppq2p1k/3rp2p/2p2p2/Q7/2P3P1/PP3PKP/3RR3 w - - 0 28,a4a7 d6a6 a7a6 b7a6,1933,False,False,False,False,False,False,False,False,True,False
sGPc3,1r2r1k1/5ppp/p7/1Q2R3/7q/8/P4PP1/4R1K1 b - - 0 28,a6b5 e5e8 b8e8 e1e8,1020,True,False,False,False,False,False,False,False,False,False
sGsZu,r7/2p2p1k/1pb1rPpp/p2pP3/2P4Q/2qB2RP/P1P3P1/4R1K1 b - - 5 29,e6e5 d3g6 f7g6 g3c3,1662,False,False,True,False,False,False,False,False,False,False
sHBYr,5k2/N4ppp/p2r4/1pR3P1/5P2/3b4/PP6/6K1 b - - 0 29,d6d4 c5c8 f8e7 a7c6 e7d7 c8d8 d7c6 d8d4,1578,False,False,False,False,False,False,True,False,False,False
sIWD7,4k3/p3r3/8/3p4/NP3p2/P7/3p1PPP/3RqQK1 w - - 3 36,h2h3 e1d1 f1d1 e7e1 g1h2 e1d1,1767,False,False,False,True,False,False,False,False,False,False
sKBVn,r4rk1/5ppp/1pp1q3/2n1P1P1/p4P2/1P2Q3/P1P4P/2KR1B1R w - - 0 20,h2h4 a4b3 a2b3 a8a1 c1b2 a1d1,1716,False,False,False,False,False,False,True,False,False,False
sKvZF,5k2/1N1n1pp1/p6p/b2NpP2/2r5/3R4/6PP/7K w - - 0 29,b7a5 c4c1 d3d1 c1d1,436,True,False,False,False,False,False,False,False,False,False
sL4s0,3rr3/4q2p/2Qbk3/3R4/5PN1/1PP1P3/P7/2K5 b - - 0 31,e7c7 d5e5 e6f7 g4h6 f7f8 e5f5,2502,False,False,False,False,True,False,False,False,False,False
sLfE1,r4rk1/1p3ppp/pq2p3/3pP2Q/6n1/1P1B4/PBPNn1PP/R4RK1 w - - 1 17,g1h1 b6g1 f1g1 g4f2,1620,False,False,False,False,False,False,False,True,False,False
sLsC8,3R1b2/pb3Pkp/4P3/8/P4PP1/2r3K1/1p6/4R3 w - - 1 42,g3h4 f8e7 g4g5 e7d8,1016,False,False,False,True,False,False,False,False,False,False
sLyKG,3rk3/1Q3p1p/1p4p1/4rq2/5B2/2n2P2/5PRP/R4K2 w - - 5 29,f4e5 f5d3 f1g1 d3d1 a1d1 d8d1,1700,True,False,False,False,False,False,False,False,False,False
sMh7G,3r4/1pp2pBp/p1k5/3n4/8/1P6/2P2PPP/R4K2 w - - 1 28,a1d1 d5e3 f2e3 d8d1,824,False,False,True,False,False,False,False,False,False,False
sMpG9,rn4k1/ppp2ppp/8/2BP4/2P3n1/3Q4/PP4PP/RN2r2K w - - 0 18,c5g1 g4f2,809,False,False,False,False,False,False,False,True,False,False
sN9Hx,k3q3/pp2P3/2bQ4/3p4/3N4/2P5/1r3P2/3K4 b - - 1 33,b2b6 d6d8 e8d8 e7d8q,1097,False,False,False,False,False,True,False,False,False,False
sNIeQ,8/8/p3k3/2p3PP/2ppK3/8/PP6/8 b - - 1 41,a6a5 h5h6 e6f7 e4f5 d4d3 g5g6 f7e7 h6h7 d3d2 h7h8q,2364,False,False,False,False,False,True,False,False,False,False
sNUmh,8/1P6/2Nb4/3p4/2kP4/8/7p/7K b - - 6 66,c4b5 b7b8q d6b8 c6b8,1819,False,False,False,False,False,True,False,False,False,False
sNYek,2r1n1k1/4Rbp1/2P4p/1p1p4/5N2/PBP4P/1K6/8 b - - 2 40,c8c6 e7f7 g8f7 b3d5 f7e7 d5c6,1880,False,True,False,False,False,False,False,False,False,False
sNZzW,4q2k/pbr3p1/3RP3/2p4p/2B2PnP/1P4PK/P1Q5/2R5 w - - 1 37,c2f5 b7g2 h3g2 g4e3 g2f2 e3f5,1820,False,False,False,True,False,False,False,False,False,False
sNj4u,2r1r3/5pk1/p2q1n2/1p3Ppp/1P1p2n1/P2B2PQ/2P1RNNP/1R4K1 w - - 2 34,f2g4 h5g4 h3h4 g5h4,1680,False,False,False,False,False,False,False,False,True,False
sNu7C,4r3/6k1/3PR2p/p3P3/Pp3P2/4K1P1/1r5P/8 b - - 0 38,e8e6 d6d7 b2c2 d7d8q,1046,False,False,False,False,False,True,False,False,False,False
sOKGg,rn4k1/1p4pp/p5q1/3Np3/4p1Pb/4P3/PP1B1r1P/R2Q2RK b - - 3 23,b8c6 d2e1 f2f7 e1h4,1997,False,False,False,False,False,False,True,False,False,False
sPHLv,8/8/8/pp5p/P3k2P/1P4P1/4K3/8 b - - 0 46,b5a4 b3a4 e4e5 e2e3 e5f5 e3f3,1960,False,False,False,False,False,False,False,False,False,True
sQn0M,4r3/6k1/4P3/6NP/2B5/5PK1/P2r4/8 b - - 0 48,g7f6 g5e4 f6e7 e4d2,1041,False,False,False,True,False,False,False,False,False,False
sRfzr,8/6nk/7p/4K3/7P/6Q1/8/8 w - - 3 61,e5f6 g7h5 f6f5 h5g3,981,False,False,False,True,False,False,False,False,False,False
sS5Ld,8/p1kb4/7p/P1K1P1p1/6P1/5B2/8/8 w - - 2 50,c5d5 d7c6 d5e6 c6f3,784,False,False,False,False,False,False,True,False,False,False
sSDeq,r5k1/p4p1p/1q4pb/1B2r2P/Q7/2P5/KP3PP1/3R3R w - - 1 22,b5c4 e5a5 a4a5 b6a5,1189,False,False,False,False,True,False,False,False,False,False
sSJuL,3k4/8/1PpK4/2P5/8/4p3/8/3n4 b - - 1 60,e3e2 b6b7 d8e8 b7b8q,1141,False,False,False,False,False,True,False,False,False,False
sSUNI,rn1qkb1r/pp1bnppp/4p3/6B1/3PN3/5N2/PP3PPP/R2QKB1R b KQkq - 0 8,h7h6 e4d6,1047,False,False,False,False,False,False,False,True,False,False
sSoPE,5rk1/5qpp/p1p5/PpPpB1b1/1P1Pb3/3B4/2Q3PP/4R1K1 w - - 0 28,d3e4 g5e3 g1h1 f7f1 e1f1 f8f1,1247,True,False,False,False,False,False,False,False,False,False
sT22q,5r2/8/4R1k1/5p1p/7P/5KP1/8/8 b - - 1 42,f8f6 e6f6 g6f6 f3f4 f6g6 f4e5,1447,False,False,False,False,False,False,False,False,False,True
sUcup,r1b3k1/3r2pp/p1pb1p2/3Bp2q/3Q4/P4N1P/1PPB1PP1/R4R1K b - - 0 19,c6d5 d4d5 h5f7 d5a8,1105,False,False,False,False,True,False,False,False,False,False
sUzbh,4r1k1/p4ppp/8/3q4/4r3/P2R4/1P3QPP/5RK1 b - - 0 25,d5d3 f2f7 g8h8 f7f8 e8f8 f1f8,1104,True,False,False,False,False,False,False,False,False,False
sVAPA,8/5pp1/p5k1/1p6/5K2/1P4PP/P7/8 b - - 2 36,f7f6 b3b4 f6f5 f4e5 g6g5 e5e6 g7g6 e6e5 g5h6 e5f4,2662,False,False,False,False,False,False,False,False,False,True
sVJ9Q,1k1r4/ppq2p2/2bp2p1/N3R1P1/1Q3P1r/2P5/PP6/2KR4 b - - 0 26,h4f4 a5c6 c7c6 b4f4 d6e5 d1d8 b8c7 f4d2,2251,False,False,False,False,True,False,False,False,False,False
sVLsO,5r1r/p4kp1/2p5/2n1p3/4P1P1/2N3Kb/PPP3nP/3R1R2 b - - 2 28,f7g8 f1f8 g8f8 d1d8 f8f7 d8h8,1040,False,False,False,False,False,False,True,False,False,False
sWMnp,r2q1rk1/4bppp/p1b5/3n4/3QN3/8/PP3PPP/RNB2RK1 w - - 0 18,b1c3 d5c3 b2c3 d8d4 c3d4 c6e4 f1e1 f7f5,1743,False,True,False,False,False,False,False,False,False,False
sWYjS,2k5/p2R4/1pp4p/2b1q3/8/1P2p1P1/P3Q2P/7K w - - 3 36,d7d3 e5e4 h1g1 e4d3 e2d3 e3e2 g1h1 e2e1q,1399,False,False,False,False,False,True,False,False,False,False
sWgzz,2r2rk1/pp3p1p/5pq1/2b2b2/3RN3/3QPN2/PP3PPP/5RK1 w - - 12 19,d4c4 b7b5 f3h4 b5c4 d3c3 f5e4,2672,False,True,False,False,False,False,False,False,False,False
sWwex,6k1/4q1p1/p2P3p/1bp2p2/1p2N1Q1/1P3P1P/P3r1P1/3R2K1 b - - 0 33,e7d7 e4f6 g8f7 f6d7 f5g4 d7c5,1727,False,False,False,False,True,False,False,False,False,False
sXQ1X,6r1/kpq5/p1n1R3/2NN1p2/3P1Rn1/P5r1/1PP1Q2p/7K w - - 0 30,f4g4 g3g1 g4g1 h2g1q,1376,False,False,False,False,False,True,False,False,False,False
sXRJ6,r5Q1/1pkr1PqB/8/p1bp1P1p/P1p3bP/2P2PR1/1P4K1/R7 b - - 2 32,a8g8 f7g8q g7e5 f3g4 c5d6 g4h5,2042,False,False,False,False,False,False,False,False,True,False
sXWFO,2r3k1/5ppp/Q2Bp3/p1q5/8/1pn3PP/2R4K/8 b - - 1 42,c5d5 a6c8,512,True,False,False,False,False,False,False,False,False,False
sXvAe,r4rk1/pb1p1ppp/4p3/2p1P3/3q4/3B1P2/PPP3PP/R2QR2K b - - 2 17,d4b2 a1b1 b2a2 b1b7,1527,False,False,False,False,False,False,True,False,False,False
sXyhs,rn4k1/pp5p/2p2p1b/3p2p1/Q2P4/P1P3P1/Bq2r1PP/R5RK b - - 1 23,b2b5 a4b5 c6b5 a2d5 g8g7 d5b7 b8d7 b7a8,1664,False,True,False,False,False,False,False,False,False,False
sZB9k,2r4r/pp1k1p1P/4p3/3pP1Q1/8/2q5/P1NR2P1/2K4R w - - 2 27,h1h3 c3a1,1143,False,False,False,False,True,False,False,False,False,False
sZMfB,r5k1/ppn2p1p/2p2BpQ/q4b2/N2p4/1B4R1/PPP3PP/R3r2K w - - 2 23,a1e1 a5e1,600,True,False,False,False,False,False,False,False,False,False
sZkso,6k1/pb3pq1/8/8/8/2rp3Q/P4RPP/R6K w - - 0 31,f2f4 d3d2 f4f7 c3h3 f7g7 g8g7,2342,False,False,True,False,False,False,False,False,False,False
sa2bW,4r2k/ppp1P1pp/8/8/7B/7q/3QK3/5R2 b - - 1 33,h3h4 f1f8 e8f8 e7f8q,971,False,False,False,False,False,True,False,False,False,False
saNGC,8/8/p7/2Pkp2p/KP6/6P1/8/8 w - - 0 47,a4a5 e5e4 a5b6 e4e3 c5c6 e3e2 c6c7 e2e1q c7c8q e1b4 b6a7 b4c5 c8c5 d5c5,1823,False,False,False,False,False,True,False,False,False,False
sad4U,8/8/p1p5/P1Pk4/1P1P1pp1/8/4K3/8 b - - 3 54,d5d4 b4b5 f4f3 e2f2 d4e4 b5a6 g4g3 f2g3 e4e3 a6a7 f3f2 a7a8q f2f1q a8c6,2746,False,False,False,False,False,True,False,False,False,False
sbGLN,r5k1/pQ3ppp/4p3/3pP3/3P4/2r5/P2q2PP/5RK1 b - - 1 22,a8c8 b7f7 g8h8 f7f8 c8f8 f1f8,1083,True,False,False,False,False,False,False,False,False,False
sbQcK,1r3r2/5qk1/1P2p2p/3pP1pP/1B3p2/P7/4BPP1/1Q4K1 b - - 4 32,b8b6 b4f8 g7f8 b1b6,1078,False,False,True,False,False,False,False,False,False,False
sbcfa,r1bqr1k1/4bppp/p1p2B2/3p4/3P4/5N2/PP2QPPP/RN2R1K1 b - - 0 13,e7f6 e2e8 d8e8 e1e8,497,True,False,False,False,False,False,False,False,False,False
sc6Dn,2k2r2/pp3pp1/2p1pP1p/4P3/7P/2P3r1/PP1B1KP1/R7 b - - 3 27,g3g6 h4h5 g6g4 f6g7 f8g8 d2h6,2633,False,True,False,False,False,False,False,False,False,False
scB9l,3rk2N/2p1n1p1/p1p4p/8/4RB2/8/1bP2PPP/R5K1 w - - 0 20,a1a6 d8d1 e4e1 d1e1,464,True,False,False,False,False,False,False,False,False,False
scIsI,2rQ2k1/2p2ppp/8/2p4r/8/P3P1Pq/1P3P1P/R2R2K1 b - - 6 27,c8d8 d1d8,750,True,False,False,False,False,False,False,False,False,False
scZHt,r2r2k1/pb2b2p/1p2p2B/1Nq1n3/2P1B3/6R1/P2Q1PPP/6K1 b - - 2 25,g8h8 h6g7 h8g8 g7e5,1174,False,False,True,False,False,False,False,False,False,False
scr3e,r5k1/p1qp2p1/1p4Qp/2b1PR2/3Bb3/2P1N3/PP4PP/6K1 w - - 1 22,e5e6 c5d4 c3d4 c7c1,1918,False,False,False,False,True,False,False,False,False,False
sd0QE,2kr1b1r/ppp2ppp/8/3Pn3/4p1n1/2P2N2/PP2BPP1/RNBQRK1q w - - 4 13,f3g1 g4h2,1001,False,False,False,False,False,False,False,True,False,False
sdbZy,r4r1k/ppp5/3pB2p/4n2q/4P3/P3PpR1/1PP2Q1P/6RK b - - 2 22,a8e8 g3h3 h5h3 e6h3,1842,False,False,False,False,False,False,False,False,True,False
seAe3,4bk1N/pp4pp/2p2p2/8/3p4/1B1q4/PP3PPP/RNB3K1 w - - 0 20,c1d2 c6c5 d2e1 c5c4 e1b4 f8g8 b1d2 c4b3,2080,False,False,False,False,False,False,False,False,True,False
seAky,rn3rk1/p3bppp/2p1p3/1pq5/5P1N/PBBP2P1/1PP3KP/R4Q2 b - - 0 18,b8d7 c3b4 c5d4 b4e7,1602,False,False,False,False,False,False,True,False,False,False
seQ7W,8/5pk1/3p2p1/3P3r/8/6P1/5P2/R4qK1 w - - 0 42,g1f1 h5h1 f1e2 h1a1,693,False,False,False,False,False,False,True,False,False,False
sessY,4r1k1/p4ppp/1qp3b1/2p1r3/3pN1P1/1P3P1P/P1P1Q3/R1B1K2R w KQ - 1 20,c1f4 e5e4 f3e4 e8e4 e2e4 g6e4,1656,False,False,False,False,True,False,False,False,False,False
sg6uB,rn2kb1r/pp3ppp/2p1pqb1/8/2BP2P1/5N1P/PPP1QP2/R1B1K2R b KQkq - 0 10,b8d7 c1g5 f6g5 f3g5,1532,False,False,False,False,False,False,False,False,True,False
sgohC,8/1p4pp/4k3/2p5/P1P1KPP1/8/8/8 b - - 0 37,b7b6 f4f5 e6d6 e4f4,2243,False,False,False,False,False,False,False,False,False,True
sh3nf,2b2B1k/1p1p2pB/1p5p/1P1p3P/8/r3P3/5P1P/qQ2K2R w K - 0 23,b1a1 a3a1 e1e2 a1h1,765,False,False,False,False,False,False,True,False,False,False
shhSq,3r2k1/p1q2ppb/2p2n1p/1pPp4/1P1P2N1/P3QPPB/7P/4R1K1 b - - 0 28,f6g4 e3e8 d8e8 e1e8,854,True,False,False,False,False,False,False,False,False,False
shuFo,8/2R2p2/4p1p1/7p/5k1K/5r2/8/8 b - - 1 49,f3f1 c7f7 f4e3 f7f1,1092,False,False,False,False,False,False,True,False,False,False
si8zM,6k1/2p2ppb/pp1p3p/3Q1q2/8/P2PPB1P/1PP3P1/6K1 b - - 0 27,f5e6 d5a8 e6c8 a8c8,817,True,False,False,False,False,False,False,False,False,False
sioWI,1nkr1b1r/1b4q1/pp2P2p/2p2Bp1/2P2pP1/5N1P/4QPK1/1R2R3 b - - 2 25,f8e7 b1b6 d8d6 b6d6 e7d6 e6e7,1567,False,False,True,False,False,False,False,False,False,False
siudC,2k3r1/pbppqp2/1pn2n1p/4N3/2P4Q/PP2P3/1B1PBP1P/2K3R1 b - - 0 17,c6e5 g1g8 f6g8 h4e7 g8e7 b2e5,1501,False,True,False,False,False,False,False,False,False,False
sjRpG,8/6p1/1k2p1P1/p1p1P3/P1K4p/7P/1P6/8 w - - 9 40,b2b3 b6c6 c4c3 c6d5 c3d3 d5e5,1126,False,False,False,False,False,False,False,False,False,True
sjmjz,5rQk/pp4pp/1q5N/5p2/1P2p3/P3P3/5PPP/2R3K1 b - - 6 31,f8g8 h6f7,800,False,False,False,False,False,False,False,True,False,False
sjtbY,r6k/pp4pp/2p2r2/8/2BPQ3/4P3/PP3qPK/R6R w - - 3 24,h2h3 f6h6 h3g4 h6g6 e4g6 f2g2 g4h4 g2g6,1733,False,False,False,False,False,False,True,False,False,False
skRUd,8/6pk/1pb3qp/p3rp2/2P2B2/3P3P/5RP1/5QK1 b - - 5 37,e5c5 d3d4 c5d5 c4d5,1909,False,False,False,False,False,False,False,False,True,False
slNlL,2K1N3/p7/Pp6/1P2k3/3p4/8/8/8 w - - 0 74,e8g7 d4d3 c8b7 d3d2 b7a7 d2d1q,606,False,False,False,False,False,True,False,False,False,False
slV6j,rn1q1rk1/1pp1bppp/p2pb3/1B6/3N1B2/2P5/PPP2PPP/R2QR1K1 w - - 0 12,d4e6 f7e6 b5d3 f8f4,1182,False,True,False,False,False,False,False,False,False,False
sliZf,4r1k1/2p2ppp/4qn2/p7/2bB4/2N5/PPPQ1PPP/3R2K1 w - - 6 22,d2f4 e6e1 d1e1 e8e1,584,True,False,False,False,False,False,False,False,False,False
sm7Ra,r1b1k2r/pppp1pp1/7p/2b5/2BNP1nq/8/PP3PPP/RNBQR1K1 w kq - 1 10,d4f3 h4f2 g1h1 f2g1 e1g1 g4f2,1515,False,False,False,False,False,False,False,True,False,False
smNoJ,1r4k1/3r1pp1/7p/B3p1b1/8/P1P5/1P1RRPPP/6K1 w - - 1 28,d2c2 d7d1 e2e1 d1e1,405,True,False,False,False,False,False,False,False,False,False
snUHH,r5r1/p6k/1p2pQ1P/q1pb2P1/3P4/1P2K2R/2P2P2/3R4 b - - 0 28,a8f8 g5g6 g8g6 f6e7 h7h8 e7f8 g6g8 f8f6,1935,False,False,False,True,False,False,False,False,False,False
snbDj,8/8/8/3k3P/pK6/P1p3N1/1P6/8 w - - 0 62,h5h6 c3b2 b4c3 b2b1q,1169,False,False,False,False,False,True,False,False,False,False
sndC2,2r2bk1/3N1p2/4n1pp/Q7/1p2P3/1P3B2/P4PPP/6K1 w - - 3 32,d7f8 c8c1 f3d1 c1d1,861,True,False,False,False,False,False,False,False,False,False
soUFg,1r2r1k1/5ppp/p1p2n2/2bp4/8/1PN1PKPq/P2B1P1P/2R2QR1 b - - 2 19,h3h2 g1h1 h2h1 f1h1,1107,False,False,False,False,False,False,False,False,True,False
spKby,3rr1Qk/p5pp/7N/4Pp2/6q1/8/P6P/4R2K b - - 6 41,e8g8 h6f7,827,False,False,False,False,False,False,False,True,False,False
spYP1,2k5/ppp1n1b1/4q1p1/5r2/3p2QP/3PB1Rp/PP3P1P/R6K w - - 0 28,e3d4 e6d5 g4e4 g7d4,1967,False,False,False,False,True,False,False,False,False,False
spuT4,3r1k2/p6p/2Q3P1/2Pp4/8/4q1P1/P5KP/5B2 b - - 2 34,h7g6 c6f6 f8e8 f1b5,1302,False,False,False,True,False,False,False,False,False,False
sqMqW,3r1k1r/p1Q2ppp/8/3PR3/8/2N5/PPPK1n2/5q2 b - - 4 23,d8a8 c7e7 f8g8 e7e8 a8e8 e5e8,1184,True,False,False,False,False,False,False,False,False,False
sqWfv,r1b1k2r/ppppqppp/5n2/4n3/1bP5/1P6/PB1NPPPP/R2QKBNR w KQkq - 5 7,g1f3 e5d3,1224,False,False,False,False,False,False,False,True,False,False
ssPRD,8/6k1/pq1p1rpp/2p1p1Q1/7P/PP1R1P2/2P3P1/6K1 w - - 0 34,g5g4 c5c4 g1h2 c4d3,1192,False,False,True,False,False,False,False,False,False,False
sssJJ,8/5p1k/p4qp1/2PR3p/P3Q3/7P/5PPK/2r5 b - - 4 37,f6f2 d5h5 h7g7 e4e5,1093,False,False,False,False,True,False,False,False,False,False
ssuaH,8/1p2k3/3p4/3Pp3/p3P3/P3K1p1/1Pb1B1P1/8 w - - 10 40,e2d3 c2d3 e3d3 e7f6 d3e2 f6g5 e2f3 g5h4,1882,False,False,False,False,False,False,False,False,False,True
stbC2,r3k1nr/pppb2pp/4R3/5N2/Qn3P2/P7/6KP/q7 b kq - 0 19,g8e7 e6e7 e8f8 a4b4 a1f6 e7d7,2118,False,False,False,False,True,False,False,False,False,False
su6cz,8/8/2p1k1pp/2P1p2P/4P1K1/8/6P1/8 b - - 0 38,e6f6 h5g6 f6g6 g4h4 h6h5 g2g4 h5g4 h4g4,2273,False,False,False,False,False,False,False,False,False,True
suKgJ,3r4/3rkppp/B2bp3/2p5/2P5/P3P3/1P4PP/R2R2K1 w - - 1 24,a6b5 d6h2 g1h2 d7d1 a1d1 d8d1,741,False,False,True,False,False,False,False,False,False,False
surGU,r3kn1r/1q1bppb1/p1np2p1/1p1N2Pp/3NP2P/2Q1BP1B/PPP5/1K1R3R b kq - 7 16,f8e6 d4e6 g7c3 d5c7 b7c7 e6c7,2258,False,False,False,True,False,False,False,False,False,False
svlrt,8/5p1p/6p1/2K1PP2/p5P1/1kn5/7P/2B5 b - - 0 43,c3e2 e5e6 f7e6 f5e6 e2c1 e6e7 a4a3 e7e8q,2000,False,False,False,False,False,True,False,False,False,False
swtEn,6k1/6bp/1Q1pqrp1/pBrRp3/P3R3/8/KP3PPP/8 w - - 0 26,b5c4 c5c4 e4c4 e6d5,1211,False,True,False,False,False,False,False,False,False,False
swumB,8/5k1r/R7/5p1p/5P1K/8/8/8 b - - 4 51,f7e7 a6a7 e7e6 a7h7,697,False,False,False,False,False,False,True,False,False,False
sx7e2,r1r3Qk/1bqn2bp/5npN/p1P5/3P4/B3N3/5PPP/R4RK1 b - - 6 25,f6g8 h6f7,851,False,False,False,False,False,False,False,True,False,False
sxLDh,3r4/8/6p1/8/8/PN3k2/1PK1p2R/8 w - - 2 51,h2h3 f3g2 h3e3 g2f2 e3e6 e2e1q e6e1 f2e1,1896,False,False,False,False,False,True,False,False,False,False
syQDu,r2qkb1r/pp1npppp/2p1bn2/6N1/3PN3/8/PPP1QPPP/R1B1KB1R b KQkq - 6 7,e6f5 e4d6,1379,False,False,False,False,False,False,False,True,False,False
syXwh,r1q1k2r/pp2bppp/2p1pn2/8/2P2B1P/2N3Q1/PPP2PP1/2KR3R w kq - 3 15,g3g7 h8g8 g7h6 g8g6 h6g5 g6g5,1661,False,False,False,False,False,False,False,False,True,False
sz2lg,r4rk1/bp3ppp/p1np4/7b/1P1qPPnQ/P1NB4/2PB2PP/R4R1K w - - 7 18,h4h5 d4g1 f1g1 g4f2,1725,False,False,False,False,False,False,False,True,False,False
szDxI,rn3rQk/6pp/p6N/3p4/3Pp3/4P3/Pq3PPP/5RK1 b - - 6 21,f8g8 h6f7,837,False,False,False,False,False,False,False,True,False,False
szfFt,k2Q2r1/pp1P2pp/1p3p1n/8/q7/8/5PPP/2RR2K1 b - - 0 27,g8d8 c1c8 d8c8 d7c8q,670,False,False,False,False,False,True,False,False,False,False
t0CbC,8/6k1/6r1/1p3p2/3K3Q/8/1P6/8 w - - 12 56,h4f4 g6g4 f4g4 f5g4,1002,False,False,False,False,True,False,False,False,False,False
t0cv2,1r6/6b1/4pp1n/1P4p1/1k5p/5P1P/6P1/2RB2KN b - - 0 44,b4b5 c1b1 b5c6 b1b8,1210,False,False,False,False,False,False,True,False,False,False
